Sample,Metabolite,Yield,N Open
CIR_19,CO2,0.484,15
CIR_19,Biomass,0.673,16
CIR_19,O2,1.214,16
CIR_19,CO2,0.483,16
CIR_19,Biomass,0.673,18
CIR_19,O2,1.216,18
CIR_19,CO2,0.485,18
CIR_19,Biomass,0.673,17
CIR_19,O2,1.218,17
CIR_19,CO2,0.486,17
CIR_19,Biomass,0.673,13
CIR_19,O2,1.204,13
CIR_19,CO2,0.476,13
CIR_19,Biomass,0.673,17
CIR_19,O2,1.213,17
CIR_19,CO2,0.483,17
CIR_19,Biomass,0.673,17
CIR_19,O2,1.215,17
CIR_19,CO2,0.484,17
CIR_19,Biomass,0.673,18
CIR_19,O2,1.215,18
CIR_19,CO2,0.484,18
CIR_19,Biomass,0.673,19
CIR_19,O2,1.203,19
CIR_19,CO2,0.475,19
CIR_19,Biomass,0.673,18
CIR_19,O2,1.214,18
CIR_19,CO2,0.483,18
CIR_19,Biomass,0.673,13
CIR_19,O2,1.214,13
CIR_19,CO2,0.483,13
CIR_19,Biomass,0.664,13
CIR_19,O2,1.226,13
CIR_19,CO2,0.491,13
CIR_19,Biomass,0.669,14
CIR_19,O2,1.22,14
CIR_19,CO2,0.487,14
CIR_19,Biomass,0.673,13
CIR_19,O2,1.216,13
CIR_19,CO2,0.484,13
CIR_19,Biomass,0.66,13
CIR_19,O2,1.228,13
CIR_19,CO2,0.493,13
CIR_19,Biomass,0.66,13
CIR_19,O2,1.228,13
CIR_19,CO2,0.493,13
CIR_19,Biomass,0.542,11
CIR_19,O2,1.366,11
CIR_19,CO2,0.583,11
CIR_19,Biomass,0.673,12
CIR_19,O2,1.214,12
CIR_19,CO2,0.484,12
CIR_19,Biomass,0.673,13
CIR_19,O2,1.203,13
CIR_19,CO2,0.476,13
